,薬効分類名称,一般名,剤形,総計(処方数量),男_0～4歳,男_5～9歳,男_10～14歳,男_15～19歳,男_20～24歳,男_25～29歳,男_30～34歳,男_35～39歳,男_40～44歳,男_45～49歳,男_50～54歳,男_55～59歳,男_60～64歳,男_65～69歳,男_70～74歳,男_75～79歳,男_80～84歳,男_85～89歳,男_90～94歳,男_95～99歳,男_100歳以上,女_0～4歳,女_5～9歳,女_10～14歳,女_15～19歳,女_20～24歳,女_25～29歳,女_30～34歳,女_35～39歳,女_40～44歳,女_45～49歳,女_50～54歳,女_55～59歳,女_60～64歳,女_65～69歳,女_70～74歳,女_75～79歳,女_80～84歳,女_85～89歳,女_90～94歳,女_95～99歳,女_100歳以上
5608,血圧降下剤,オルメサルタンメドキソミル,錠剤,711229561.0,0.0,0.0,1453.0,21634.0,122091.0,436861.0,1235591.0,3156967.0,7331309.0,17095890.0,29582541.0,36893352.0,43289181.0,49438351.0,63467082.0,56383077.0,40768285.0,22770855.0,7800104.0,1373352.0,77744.0,0.0,0.0,0.0,6890.0,26684.0,101014.0,346934.0,1061689.0,2874532.0,7711559.0,15469543.0,19684449.0,24674573.0,32283728.0,50711452.0,56002500.0,52288570.0,39466491.0,20517293.0,5781202.0,725688.0
6846,高脂血症用剤,※未登録：ロスバスタチン錠２．５ｍｇ「ＤＳＥＰ」,錠剤,700873848.0,0.0,0.0,2703.0,32697.0,161951.0,624561.0,1614286.0,3779738.0,7694913.0,16358105.0,26338213.0,30902194.0,34821136.0,39015639.0,49611383.0,43245734.0,30094370.0,15197213.0,4555502.0,651139.0,34924.0,0.0,0.0,2022.0,32258.0,149005.0,320796.0,628803.0,1418253.0,3350579.0,8182988.0,19610624.0,32210198.0,42462736.0,52946918.0,72524235.0,66782004.0,50468781.0,30088093.0,12181157.0,2540222.0,234143.0
4601,甲状腺，副甲状腺ホルモン剤,レボチロキシンナトリウム水和物,錠剤,700280652.0,228162.0,378691.0,747174.0,1029667.0,1201177.0,1546208.0,2074116.0,3190406.0,4837195.0,7655707.0,10618394.0,12267567.0,14548978.0,18411991.0,26976197.0,27547500.0,24441421.0,17002005.0,7586938.0,1795099.0,188055.0,191311.0,386801.0,1170847.0,1936204.0,3148331.0,6504989.0,12417204.0,18467604.0,23661261.0,30081453.0,36693623.0,37352877.0,40597515.0,47129443.0,65036388.0,63308916.0,54944741.0,41364818.0,23187594.0,7314864.0,1053616.0
4228,漢方製剤,抑肝散エキス,不明／その他,699603077.0,0.0,4392082.0,5140969.0,3767379.0,3820734.0,4994180.0,6100316.0,6880776.0,8119942.0,10277048.0,11695991.0,10569120.0,9688027.0,10828419.0,20123920.0,30478621.0,42374696.0,40767509.0,21769774.0,5574325.0,478428.0,0.0,0.0,2789052.0,3648196.0,4823990.0,7356016.0,10549130.0,14055642.0,16268946.0,18652759.0,17809393.0,13022113.0,10468383.0,10832639.0,20150397.0,36977416.0,65832446.0,87172011.0,69000369.0,25405957.0,3454562.0
4041,消化性潰瘍用剤,ランソプラゾール,不明／その他,689137702.0,9263.0,34432.0,79063.0,0.0,0.0,0.0,0.0,0.0,0.0,3772934.0,5367599.0,16391048.0,21773643.0,38189114.0,57978408.0,59010784.0,51873505.0,14433729.0,0.0,1995753.0,304473.0,4784.0,22933.0,53086.0,0.0,0.0,0.0,0.0,0.0,2357664.0,2716884.0,0.0,4095631.0,11975998.0,0.0,39420224.0,49575877.0,59683249.0,39569052.0,0.0,0.0,815242.0
5613,血圧降下剤,カンデサルタンシレキセチル,錠剤,684718836.0,5391.0,47457.0,127698.0,209036.0,210262.0,339513.0,775331.0,1903913.0,4421351.0,10672527.0,19182827.0,25798691.0,32929998.0,40513256.0,55840882.0,52078863.0,39527034.0,23791785.0,9082255.0,1683929.0,107814.0,4004.0,39480.0,101346.0,132057.0,124027.0,140632.0,316969.0,887787.0,2485551.0,6707031.0,13606869.0,18513490.0,25372243.0,35629194.0,58349115.0,64278164.0,59313744.0,45414809.0,24925015.0,7545219.0,1089312.0
4293,漢方製剤,芍薬甘草湯エキス,不明／その他,682862186.0,7555.0,37455.0,0.0,430507.0,336235.0,558880.0,823490.0,1465735.0,2662513.0,5683521.0,11140507.0,17575002.0,24815972.0,31567922.0,47611868.0,50556865.0,47454451.0,25392318.0,0.0,0.0,75950.0,5746.0,33314.0,0.0,682577.0,754601.0,1250832.0,1756859.0,2546106.0,4130091.0,7313238.0,12500994.0,18190217.0,24386760.0,31142175.0,54481084.0,73254616.0,85463815.0,59093043.0,23494525.0,0.0,327075.0
6711,鎮痛，鎮痒，収斂，消炎剤,フェルビナク,軟膏・クリーム・外用液,682463060.0,149852.0,1200681.0,3394938.0,1893343.0,789879.0,1175609.0,1761003.0,2850802.0,4245486.0,7231026.0,11103624.0,14602666.0,19917647.0,24496747.0,37816612.0,43791985.0,42883319.0,28424906.0,11044427.0,1959024.0,141741.0,122326.0,1000945.0,2406313.0,1574593.0,1085480.0,1721309.0,2692811.0,4182000.0,6127438.0,10163708.0,15471983.0,17806207.0,21477458.0,27235541.0,50265840.0,69683416.0,79609580.0,65736548.0,33727248.0,8452979.0,939323.0
6500,鎮暈剤,ベタヒスチンメシル酸塩,錠剤,680851917.0,0.0,12033.0,264763.0,630161.0,752692.0,1284334.0,1900605.0,2809476.0,4124916.0,6416543.0,8873959.0,10268216.0,11699728.0,13787413.0,20930122.0,22973604.0,24691459.0,19121929.0,8229281.0,1658219.0,133742.0,0.0,12824.0,456005.0,1471976.0,2702255.0,4236243.0,6066690.0,9454648.0,14222843.0,21208366.0,28552489.0,31270019.0,33502922.0,39572951.0,61413962.0,71372011.0,81224294.0,68597246.0,34653179.0,9033710.0,1079528.0
387,その他の中枢神経系用薬,プレガバリン,錠剤,680847009.0,0.0,0.0,33294.0,309156.0,708547.0,1322780.0,2399740.0,4173313.0,7012444.0,12779482.0,20430913.0,24634697.0,29312977.0,33199981.0,44570673.0,44185453.0,38943834.0,23307248.0,8100329.0,1347549.0,73413.0,0.0,1088.0,54921.0,366650.0,883246.0,1582723.0,2411581.0,4236525.0,7585599.0,14077296.0,21308602.0,23238774.0,26359001.0,31331877.0,47904879.0,57668192.0,64692086.0,50041080.0,23567554.0,5571762.0,558999.0
2738,去たん剤,Ｌ－カルボシステイン,液剤・シロップ剤,676910880.0,246457863.0,86008764.0,5808675.0,1136593.0,762008.0,709146.0,771502.0,801439.0,790483.0,801447.0,881884.0,887620.0,984465.0,1186796.0,1704293.0,1896977.0,1781753.0,1340707.0,638284.0,234205.0,33131.0,213547658.0,81079135.0,4736908.0,953248.0,838955.0,919515.0,1039617.0,1156617.0,1127389.0,1207715.0,1175136.0,1169890.0,1286349.0,1254466.0,1709408.0,1710685.0,1884013.0,2071260.0,1479934.0,720473.0,153362.0
4160,漢方製剤,五苓散エキス,散剤・顆粒剤,674372077.0,303180.0,914050.0,2856375.0,3611592.0,2689121.0,4143621.0,5828237.0,6863857.0,8344826.0,10881877.0,12855733.0,13072334.0,13148920.0,13928420.0,19507214.0,21705501.0,23281734.0,19038909.0,9305334.0,2274725.0,232012.0,248949.0,802210.0,3385485.0,6297066.0,8472516.0,15864463.0,21298213.0,27646727.0,34736746.0,45583476.0,49589443.0,39776432.0,31322677.0,27060713.0,33766243.0,36509643.0,38798237.0,32251463.0,19000166.0,6243949.0,879138.0
4001,消化性潰瘍用剤,アルギン酸ナトリウム,不明／その他,661972820.0,41207.0,94907.0,182569.0,758910.0,1402946.0,2236229.0,3331837.0,4326311.0,6149108.0,9550729.0,13810683.0,16430353.0,20533761.0,29947639.0,48736458.0,53936490.0,51638467.0,30728504.0,0.0,2048600.0,146880.0,26647.0,38333.0,162758.0,821865.0,1532830.0,2670480.0,3729039.0,5390549.0,0.0,11227796.0,0.0,16304368.0,20046514.0,25240593.0,43149787.0,52837162.0,60464103.0,50706272.0,28101034.0,8828161.0,1353960.0
6883,高脂血症用剤,ピタバスタチンカルシウム,錠剤,640656441.0,0.0,2280.0,66211.0,94125.0,159419.0,536805.0,1376027.0,3166214.0,6393500.0,14021366.0,23246856.0,28140728.0,32176814.0,36253106.0,48500985.0,43710044.0,31839339.0,16014454.0,4679599.0,601070.0,14904.0,0.0,2064.0,59713.0,97389.0,115723.0,255609.0,520317.0,1134480.0,2651616.0,6633031.0,15713376.0,25782685.0,34514846.0,43240468.0,63219360.0,62051891.0,49587897.0,29535260.0,11571195.0,2352883.0,186400.0
4065,混合ビタミン剤（ビタミンＡ・Ｄ混合製剤を除く。）,アスコルビン酸・パントテン酸カルシウム,錠剤,635680485.0,2651.0,131804.0,2753285.0,11588966.0,9056477.0,6530997.0,5144755.0,4808964.0,5129913.0,5902875.0,6096463.0,5493403.0,5530425.0,5455054.0,6356483.0,6212190.0,5341015.0,3227739.0,1291901.0,231984.0,13139.0,3936.0,155295.0,4990543.0,16597713.0,23004004.0,30533196.0,29176741.0,37497861.0,51197948.0,71271526.0,74908999.0,54072506.0,37404043.0,25427456.0,25835132.0,24178223.0,18103387.0,10056032.0,3924134.0,929778.0,109401.0
2728,去たん剤,アンブロキソール塩酸塩,錠剤,631526954.0,136666.0,11032355.0,20528986.0,11569999.0,6610468.0,7384810.0,9560243.0,11382503.0,11444529.0,12060967.0,12817410.0,12748253.0,14022054.0,17297531.0,27489484.0,33644815.0,34285654.0,24200264.0,11011460.0,2625777.0,249112.0,124672.0,8880214.0,15201181.0,9216805.0,8724589.0,11099533.0,15392164.0,19169937.0,19176211.0,18565218.0,18929847.0,18269125.0,19109693.0,20465487.0,27439065.0,30253197.0,31458399.0,25872936.0,15485175.0,5455363.0,986160.0
2419,催眠鎮静剤，抗不安剤,ゾルピデム酒石酸塩,錠剤,621098101.0,0.0,1514.0,47991.0,493561.0,1836616.0,3914394.0,5780831.0,8058194.0,10303955.0,14236584.0,17577348.0,18134858.0,17986323.0,18248814.0,25818995.0,28622331.0,26774727.0,16558053.0,6313606.0,1190314.0,54981.0,0.0,0.0,93693.0,1122028.0,3916681.0,7112193.0,9542069.0,12484109.0,15519401.0,20375394.0,24067195.0,23998614.0,25152395.0,27904682.0,44547476.0,55044248.0,57643710.0,42595950.0,21168653.0,5674315.0,670617.0
5184,糖尿病用剤,シタグリプチンリン酸塩水和物,錠剤,609375248.0,0.0,0.0,2408.0,42625.0,138189.0,405128.0,937044.0,2108927.0,4303845.0,9831966.0,18175454.0,25049992.0,32947938.0,43837046.0,65939157.0,62880327.0,45688813.0,25068098.0,7673550.0,1072930.0,49717.0,0.0,0.0,2618.0,29602.0,99522.0,238818.0,459652.0,913266.0,1780118.0,3792906.0,7394961.0,11123123.0,16246758.0,25328400.0,45952226.0,52225628.0,46345927.0,32275973.0,14886448.0,3673710.0,392501.0
6891,高脂血症用剤,ペマフィブラート,錠剤,609101851.0,0.0,0.0,9700.0,124908.0,678871.0,2292602.0,5510440.0,11106711.0,20253283.0,38319406.0,54972742.0,56876132.0,54578917.0,50739999.0,51217209.0,34463366.0,18853268.0,6836141.0,1360100.0,128573.0,4165.0,0.0,0.0,3696.0,62497.0,256164.0,700625.0,1431236.0,2678824.0,4888047.0,9972634.0,17599849.0,21312458.0,22959347.0,25844215.0,32948102.0,27995243.0,19643677.0,9345506.0,2669385.0,413276.0,31193.0
6903,Ｘ線造影剤,※未登録：イオパミドール３７０注シリンジ１００ｍＬ「ＦＦ」　７５．５２％,注射剤,606530972.0,972881.0,127151.0,43774.0,34826.0,2660926.0,117100.0,72213.0,332279.0,1866841.0,210091.0,793867.0,3237237.0,3620373.0,4629020.0,23760584.0,23138357.0,23879206.0,3866345.0,3309802.0,150368.0,0.0,33615183.0,2508775.0,0.0,0.0,24331924.0,49268899.0,165132274.0,131202424.0,57229010.0,240497.0,13417310.0,3390569.0,14232161.0,503.0,2183134.0,7732213.0,799801.0,623445.0,3795925.0,0.0,0.0
764,その他の泌尿生殖器官及び肛門用薬,シロドシン,錠剤,600406438.0,0.0,0.0,0.0,0.0,6430.0,22727.0,49093.0,132481.0,368197.0,1103245.0,3401654.0,8910474.0,22046043.0,45865183.0,98820951.0,136518890.0,138444495.0,95982026.0,39732958.0,8105010.0,648171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,5739.0,4299.0,1479.0,0.0,0.0
5593,血圧降下剤,アジルサルタン,錠剤,594857566.0,0.0,0.0,1714.0,22262.0,117285.0,415692.0,1283001.0,3401060.0,7478449.0,16959039.0,27896970.0,32778452.0,36591743.0,40320188.0,51328145.0,45714926.0,33309612.0,18943785.0,6776877.0,1144034.0,69523.0,0.0,0.0,1186.0,3859.0,23150.0,96097.0,321541.0,1033738.0,2773544.0,7374217.0,14268494.0,17035433.0,19661954.0,24703046.0,39163832.0,44548873.0,43089987.0,33198934.0,17428872.0,4802375.0,555122.0
1092,その他の血液・体液用薬,イコサペント酸エチル,カプセル剤,591905178.0,1617.0,1849.0,18228.0,74057.0,158970.0,465879.0,1112081.0,2304276.0,4775760.0,10539154.0,18847282.0,25199500.0,31458329.0,38220057.0,51986716.0,50258985.0,40126942.0,22240215.0,7369465.0,1215796.0,84601.0,2799.0,1084.0,21569.0,67243.0,167588.0,348897.0,657734.0,1200067.0,2439223.0,5035454.0,9878642.0,14794535.0,20434689.0,27796065.0,45297506.0,52461584.0,51123861.0,34395162.0,15234159.0,3596722.0,371797.0
5622,血圧降下剤,テルミサルタン,錠剤,581519740.0,0.0,1908.0,8951.0,27503.0,96738.0,333264.0,973435.0,2445535.0,5488392.0,12638056.0,22461884.0,27913036.0,33486099.0,38584536.0,50661617.0,45863270.0,34300275.0,19748688.0,6920142.0,1206535.0,67443.0,0.0,0.0,9781.0,10777.0,29336.0,88769.0,289985.0,897987.0,2446235.0,6482770.0,12653000.0,16305512.0,20477145.0,27119973.0,42868563.0,47237361.0,44376078.0,33625835.0,17516977.0,4936186.0,616504.0
4324,漢方製剤,防風通聖散エキス,散剤・顆粒剤,557072217.0,3943.0,42886.0,279723.0,559951.0,809489.0,2008867.0,3748474.0,6205839.0,9473093.0,15143351.0,19391398.0,19122916.0,16543743.0,12400434.0,9961302.0,6696459.0,4252524.0,1927724.0,519822.0,76541.0,1178.0,2479.0,39728.0,341231.0,2147228.0,5817337.0,12629814.0,17573942.0,25594763.0,34408666.0,51043762.0,64832379.0,58134202.0,47239221.0,34376087.0,31194393.0,21730848.0,13171174.0,5707948.0,1579901.0,236578.0,29428.0
4039,消化性潰瘍用剤,ラベプラゾールナトリウム,錠剤,552756388.0,0.0,0.0,10571.0,163982.0,356087.0,672105.0,1121859.0,1948993.0,3544292.0,7120358.0,12407838.0,16767064.0,22566161.0,29708794.0,44436129.0,45229966.0,39489939.0,25170774.0,10091531.0,2013799.0,157224.0,0.0,0.0,18885.0,214554.0,533900.0,956210.0,1287382.0,2102203.0,3354296.0,5694892.0,8830055.0,11296125.0,15232034.0,22022562.0,38196472.0,47322448.0,52899925.0,44284628.0,26051691.0,8078493.0,1122426.0
6704,鎮痛，鎮痒，収斂，消炎剤,パップ剤,軟膏・クリーム・外用液,547754856.0,368560.0,2410616.0,4196968.0,986885.0,309492.0,538254.0,952350.0,1451898.0,2378750.0,4501745.0,7720302.0,10407625.0,13963814.0,18528233.0,34064294.0,38041291.0,35310183.0,22685917.0,8234699.0,1593883.0,143840.0,317431.0,1956628.0,2588575.0,805163.0,1143441.0,3594177.0,5542970.0,5154404.0,5018637.0,7206845.0,11183647.0,13207587.0,15281112.0,19956028.0,38765927.0,57221227.0,65405745.0,50550906.0,26209601.0,6913289.0,907792.0
6888,高脂血症用剤,プラバスタチンナトリウム,錠剤,546897114.0,0.0,0.0,13121.0,24878.0,84206.0,272054.0,650083.0,1379306.0,2744735.0,5897741.0,9957551.0,12769589.0,16513716.0,21329807.0,32138860.0,32925085.0,27273924.0,17033730.0,6478178.0,1184768.0,79274.0,0.0,0.0,10231.0,32108.0,72136.0,163878.0,304899.0,704264.0,1591745.0,3893113.0,9019333.0,14909024.0,22259762.0,33124874.0,57294169.0,66253239.0,64491190.0,49511674.0,26216970.0,7214192.0,861725.0
6311,解熱鎮痛消炎剤,ワクシニアウイルス接種家兎炎症皮膚抽出液,錠剤,535443559.0,0.0,7514.0,151276.0,463282.0,627618.0,1049918.0,1686344.0,2665866.0,4342392.0,7601801.0,11184761.0,13465615.0,15816660.0,18691447.0,26685390.0,28678782.0,28316564.0,19158700.0,7405846.0,1410796.0,97997.0,0.0,9749.0,207825.0,704166.0,1130754.0,1780798.0,2504355.0,4012559.0,6460773.0,11645069.0,17744635.0,19530746.0,21257519.0,25594554.0,41071502.0,51578592.0,60127161.0,48918984.0,24801858.0,6180574.0,672439.0
4159,漢方製剤,五苓散エキス,不明／その他,534311981.0,245804.0,0.0,0.0,2932678.0,2184336.0,3402356.0,4710057.0,5628974.0,6726949.0,8776688.0,10270080.0,10404518.0,10350230.0,10799047.0,15338775.0,16889828.0,18203320.0,14774267.0,7289924.0,1799514.0,196423.0,201673.0,0.0,0.0,5086254.0,6698399.0,12542904.0,16858154.0,22034976.0,27550585.0,35965809.0,38877639.0,31382110.0,24728636.0,21449505.0,26657310.0,28819383.0,30628056.0,25893617.0,15497762.0,5217215.0,0.0
4172,漢方製剤,六君子湯エキス,散剤・顆粒剤,528392344.0,535403.0,797157.0,1411737.0,1962085.0,2307652.0,3064709.0,3813576.0,4733908.0,5847568.0,7593935.0,9454379.0,10579488.0,13090265.0,16712710.0,27660225.0,31083371.0,28326813.0,17605059.0,6552472.0,1152583.0,80222.0,449949.0,591141.0,1460449.0,2871527.0,4086300.0,6089710.0,7264100.0,9473332.0,12351392.0,16001065.0,19165642.0,19839819.0,22338331.0,25860978.0,40152530.0,46767902.0,45584284.0,32360452.0,16327291.0,4419204.0,522126.0
4308,漢方製剤,葛根湯エキス,散剤・顆粒剤,525575796.0,155730.0,448158.0,1776843.0,3928056.0,3381883.0,4194910.0,5615249.0,7256483.0,8486634.0,10955238.0,12925022.0,13203721.0,14255229.0,14150318.0,17169695.0,17590146.0,15347257.0,8656405.0,2954096.0,482480.0,39508.0,124202.0,379596.0,1480279.0,3337928.0,4306563.0,7100018.0,10338804.0,13530154.0,16710924.0,22514075.0,27363685.0,28004162.0,28731393.0,29343093.0,39572839.0,45275321.0,42686369.0,27423378.0,11568414.0,2481285.0,238069.0
6290,解熱鎮痛消炎剤,セレコキシブ,錠剤,525179647.0,0.0,1331.0,218280.0,805912.0,777405.0,1106197.0,1606364.0,2500442.0,3835996.0,6477071.0,9774407.0,11955033.0,15010187.0,18021096.0,25081518.0,25735142.0,24044332.0,16194338.0,6603872.0,1361953.0,107915.0,0.0,1037.0,179986.0,725814.0,1017009.0,1424747.0,1943687.0,3009990.0,5031930.0,9369482.0,15528798.0,18495776.0,22207807.0,28353574.0,45211094.0,54485207.0,61228478.0,49873034.0,27061244.0,7749504.0,982083.0
389,その他の中枢神経系用薬,ミロガバリンベシル酸塩,錠剤,518428370.0,0.0,0.0,30630.0,381749.0,707322.0,1228773.0,2153251.0,3672472.0,5871274.0,10350773.0,15550955.0,18276082.0,21463781.0,24846883.0,34293095.0,34113746.0,28363131.0,15379420.0,4581388.0,597177.0,32286.0,0.0,0.0,31755.0,369853.0,878929.0,1471487.0,2225706.0,3845575.0,6738527.0,12183149.0,18037961.0,19178500.0,21626241.0,25951271.0,40448476.0,48356198.0,48684123.0,31848620.0,12165829.0,2272230.0,173475.0
4313,漢方製剤,補中益気湯エキス,散剤・顆粒剤,509488923.0,121883.0,433660.0,1825119.0,3054292.0,2582591.0,4787595.0,7782276.0,9621705.0,11154276.0,13999517.0,16812302.0,16717972.0,14725012.0,13091954.0,17170131.0,19064572.0,18488258.0,12812812.0,5208596.0,1171139.0,70053.0,97780.0,360817.0,1864757.0,3332963.0,3759800.0,5820203.0,7868843.0,11836076.0,17213789.0,23817029.0,28151836.0,24661325.0,21928609.0,20791812.0,29726381.0,36176820.0,36913936.0,27014973.0,13448809.0,3502559.0,426377.0
398,その他の中枢神経系用薬,レンボレキサント,錠剤,503832440.0,9355.0,111922.0,725763.0,2389376.0,4727818.0,7210071.0,8545532.0,10114840.0,11958946.0,15114170.0,17373714.0,16189337.0,14356003.0,13751979.0,18804320.0,20580187.0,20378056.0,15188741.0,7213545.0,1629423.0,137382.0,7093.0,51995.0,971382.0,4748507.0,9240339.0,11829492.0,12233488.0,13565901.0,14934042.0,17668053.0,19781171.0,17198230.0,15190094.0,15109646.0,22824807.0,29258378.0,34082491.0,31323443.0,19836614.0,6562242.0,895807.0
912,その他の生薬及び漢方処方に基づく医薬品,ヨクイニンエキス,錠剤,500985616.0,1952648.0,11813400.0,16357025.0,10606066.0,7516271.0,8648433.0,9019610.0,8771280.0,9378294.0,10959157.0,11641107.0,11442499.0,10767222.0,10298984.0,10336284.0,8081172.0,4358816.0,1807170.0,447042.0,81206.0,14295.0,1753187.0,10663165.0,14268222.0,9419679.0,7399227.0,8658376.0,11810025.0,16814723.0,22821569.0,32226873.0,40105862.0,35991851.0,30717593.0,24890636.0,25970210.0,22061322.0,13562514.0,5409633.0,1775442.0,324719.0,39132.0
1095,その他の血液・体液用薬,クロピドグレル硫酸塩,錠剤,499948377.0,0.0,2438.0,5152.0,16335.0,25014.0,49762.0,135486.0,463834.0,1288113.0,4044417.0,9341685.0,14610493.0,21818719.0,31910115.0,54541828.0,60263798.0,54540691.0,35575419.0,13941943.0,2603510.0,197045.0,0.0,3403.0,7661.0,13820.0,19153.0,43456.0,96729.0,215723.0,526108.0,1429700.0,3168428.0,4715922.0,6722756.0,11045244.0,23038317.0,33505071.0,40789313.0,37865265.0,23150571.0,7156905.0,926400.0
2435,催眠鎮静剤，抗不安剤,ブロチゾラム,錠剤,499757482.0,0.0,0.0,36602.0,356578.0,1387616.0,2875207.0,4333071.0,6434751.0,8900197.0,13000829.0,16587219.0,17008094.0,16516004.0,16713988.0,23795459.0,26433664.0,25183885.0,16027173.0,6206726.0,1191648.0,74530.0,0.0,1171.0,70615.0,801458.0,2927866.0,4874915.0,6199563.0,8122635.0,10665808.0,14803492.0,18045733.0,17519983.0,17621469.0,19594170.0,31422739.0,40109345.0,44172971.0,34801359.0,18756688.0,5329866.0,665120.0
2522,利尿剤,フロセミド,錠剤,496538729.0,7483.0,26461.0,119148.0,169427.0,186818.0,257414.0,456824.0,1011890.0,1976617.0,4235753.0,7820725.0,10043618.0,12878437.0,16940720.0,28780299.0,35435401.0,41949616.0,39034923.0,21961827.0,6159203.0,634476.0,4261.0,23281.0,116351.0,145612.0,211667.0,353169.0,565497.0,1060459.0,1866167.0,3562036.0,5541540.0,6138427.0,7245204.0,9929220.0,18835090.0,28413543.0,44834297.0,58156781.0,51568043.0,23245877.0,4430302.0
4355,無機質製剤,クエン酸第一鉄ナトリウム,錠剤,485722496.0,7324.0,295839.0,1333957.0,1157207.0,442703.0,459609.0,593150.0,868397.0,1362619.0,2362117.0,3912539.0,5128985.0,7343986.0,10950985.0,20774632.0,26360952.0,30013560.0,26606725.0,14259886.0,3471939.0,298643.0,3445.0,98298.0,2241157.0,4007734.0,4354978.0,7848144.0,11667065.0,16002665.0,23118979.0,33936746.0,23005300.0,6917970.0,6231623.0,9108337.0,17894983.0,25565767.0,38205792.0,46274893.0,35925590.0,13329691.0,1910567.0
